Year,Region,Scope,Education_Level,Symbol,Unit,Value
2015,Vila da Praia da Vitória,Município,Total,, euros,920.1
2015,Vila de Rei,Município,Total,, euros,704.1
2015,Vila do Bispo,Município,Total,, euros,895.5
2015,Vila do Conde,Município,Total,, euros,995.6
2015,Vila do Porto,Município,Total,, euros,1831.2
2015,Vila Flor,Município,Total,, euros,794.3
2015,Vila Franca de Xira,Município,Total,, euros,1126.7
2015,Vila Franca do Campo,Município,Total,, euros,789.0
2015,Vila Nova da Barquinha,Município,Total,, euros,776.9
2015,Vila Nova de Cerveira,Município,Total,, euros,1003.2
2015,Vila Nova de Famalicão,Município,Total,, euros,947.2
2015,Vila Nova de Foz Côa,Município,Total,, euros,848.3
2015,Vila Nova de Gaia,Município,Total,, euros,1050.2
2015,Vila Nova de Paiva,Município,Total,, euros,746.4
2015,Vila Nova de Poiares,Município,Total,, euros,867.9
2015,Vila Pouca de Aguiar,Município,Total,, euros,794.6
2015,Vila Real,Município,Total,, euros,982.6
2015,Vila Real de Santo António,Município,Total,, euros,836.7
2015,Vila Velha de Ródão,Município,Total,, euros,1112.7
2015,Vila Verde,Município,Total,, euros,800.6
2015,Vila Viçosa,Município,Total,, euros,979.2
2015,Vimioso,Município,Total,, euros,768.4
2015,Vinhais,Município,Total,, euros,757.8
2015,Viseu,Município,Total,, euros,932.0
2015,Vizela,Município,Total,, euros,751.5
2015,Vouzela,Município,Total,, euros,815.8
2016,Abrantes,Município,Total,, euros,1007.7
2016,Águeda,Município,Total,, euros,960.0
2016,Aguiar da Beira,Município,Total,, euros,737.1
2016,Alandroal,Município,Total,, euros,808.9
2016,Albergaria-a-Velha,Município,Total,, euros,1021.9
2016,Albufeira,Município,Total,, euros,911.4
2016,Alcácer do Sal,Município,Total,, euros,870.8
2016,Alcanena,Município,Total,, euros,996.6
2016,Alcobaça,Município,Total,, euros,904.7
2016,Alcochete,Município,Total,, euros,2255.0
2016,Alcoutim,Município,Total,, euros,829.7
2016,Alenquer,Município,Total,, euros,1117.6
2016,Alfândega da Fé,Município,Total,, euros,753.0
2016,Alijó,Município,Total,, euros,905.3
2016,Aljezur,Município,Total,, euros,798.3
2016,Aljustrel,Município,Total,, euros,1073.9
2016,Almada,Município,Total,, euros,1085.7
2016,Almeida,Município,Total,, euros,781.0
2016,Almeirim,Município,Total,, euros,875.6
2016,Almodôvar,Município,Total,, euros,850.2
2016,Alpiarça,Município,Total,, euros,872.7
2016,Alter do Chão,Município,Total,, euros,818.3
2016,Alvaiázere,Município,Total,, euros,814.9
2016,Alvito,Município,Total,, euros,898.4
2016,Amadora,Município,Total,, euros,1324.0
2016,Amarante,Município,Total,, euros,828.8
2016,Amares,Município,Total,, euros,830.8
2016,Anadia,Município,Total,, euros,954.6
2016,Angra do Heroísmo,Município,Total,, euros,971.4
2016,Ansião,Município,Total,, euros,806.9
2016,Arcos de Valdevez,Município,Total,, euros,815.8
2016,Arganil,Município,Total,, euros,775.0
2016,Armamar,Município,Total,, euros,784.3
2016,Arouca,Município,Total,, euros,814.4
2016,Arraiolos,Município,Total,, euros,899.7
2016,Arronches,Município,Total,, euros,728.0
2016,Arruda dos Vinhos,Município,Total,, euros,902.6
2016,Aveiro,Município,Total,, euros,1124.8
2016,Avis,Município,Total,, euros,891.6
2016,Azambuja,Município,Total,, euros,1081.8
2016,Baião,Município,Total,, euros,739.8
2016,Barcelos,Município,Total,, euros,835.6
2016,Barrancos,Município,Total,, euros,781.1
2016,Barreiro,Município,Total,, euros,1088.8
2016,Batalha,Município,Total,, euros,949.2
2016,Beja,Município,Total,, euros,995.6
2016,Belmonte,Município,Total,, euros,737.3
2016,Benavente,Município,Total,, euros,1047.1
2016,Bombarral,Município,Total,, euros,854.0
2016,Borba,Município,Total,, euros,923.6
2016,Boticas,Município,Total,, euros,763.9
2016,Braga,Município,Total,, euros,999.8
2016,Bragança,Município,Total,, euros,922.7
2016,Cabeceiras de Basto,Município,Total,, euros,744.6
2016,Cadaval,Município,Total,, euros,881.4
2016,Caldas da Rainha,Município,Total,, euros,919.3
2016,Calheta [R.A.A.],Município,Total,, euros,783.3
2016,Calheta [R.A.M.],Município,Total,, euros,1150.6
2016,Câmara de Lobos,Município,Total,, euros,949.5
2016,Caminha,Município,Total,, euros,816.8
2016,Campo Maior,Município,Total,, euros,1215.4
2016,Cantanhede,Município,Total,, euros,973.7
2016,Carrazeda de Ansiães,Município,Total,, euros,764.2
2016,Carregal do Sal,Município,Total,, euros,888.9
2016,Cartaxo,Município,Total,, euros,947.4
2016,Cascais,Município,Total,, euros,1160.3
2016,Castanheira de Pêra,Município,Total,, euros,819.1
2016,Castelo Branco,Município,Total,, euros,910.4
2016,Castelo de Paiva,Município,Total,, euros,749.8
2016,Castelo de Vide,Município,Total,, euros,796.8
2016,Castro Daire,Município,Total,, euros,795.5
2016,Castro Marim,Município,Total,, euros,785.9
2016,Castro Verde,Município,Total,, euros,1671.8
2016,Celorico da Beira,Município,Total,, euros,747.7
2016,Celorico de Basto,Município,Total,, euros,709.0
2016,Chamusca,Município,Total,, euros,878.3
2016,Chaves,Município,Total,, euros,882.9
2016,Cinfães,Município,Total,, euros,782.6
2016,Coimbra,Município,Total,, euros,1072.3
2016,Condeixa-a-Nova,Município,Total,, euros,924.1
2016,Constância,Município,Total,, euros,1223.6
2016,Coruche,Município,Total,, euros,959.5
2016,Corvo,Município,Total,, euros,974.6
2016,Covilhã,Município,Total,, euros,897.9
2016,Crato,Município,Total,, euros,763.2
2016,Cuba,Município,Total,, euros,857.7
2016,Elvas,Município,Total,, euros,846.9
2016,Entroncamento,Município,Total,, euros,1093.6
2016,Espinho,Município,Total,, euros,910.6
2016,Esposende,Município,Total,, euros,843.4
2016,Estarreja,Município,Total,, euros,1094.4
2016,Estremoz,Município,Total,, euros,907.8
2016,Évora,Município,Total,, euros,1042.6
2016,Fafe,Município,Total,, euros,774.9
2016,Faro,Município,Total,, euros,1089.8
2016,Felgueiras,Município,Total,, euros,783.8
2016,Ferreira do Alentejo,Município,Total,, euros,885.7
2016,Ferreira do Zêzere,Município,Total,, euros,852.9
2016,Figueira da Foz,Município,Total,, euros,1117.3
2016,Figueira de Castelo Rodrigo,Município,Total,, euros,755.6
2016,Figueiró dos Vinhos,Município,Total,, euros,790.3
2016,Fornos de Algodres,Município,Total,, euros,736.1
2016,Freixo de Espada à Cinta,Município,Total,, euros,775.3
2016,Fronteira,Município,Total,, euros,844.0
2016,Funchal,Município,Total,, euros,1097.4
2016,Fundão,Município,Total,, euros,838.3
2016,Gavião,Município,Total,, euros,762.6
2016,Góis,Município,Total,, euros,740.6
2016,Golegã,Município,Total,, euros,839.6
2016,Gondomar,Município,Total,, euros,909.0
2016,Gouveia,Município,Total,, euros,805.7
2016,Grândola,Município,Total,, euros,909.5
2016,Guarda,Município,Total,, euros,960.8
2016,Guimarães,Município,Total,, euros,872.0
2016,Horta,Município,Total,, euros,1042.3
2016,Idanha-a-Nova,Município,Total,, euros,791.3
2016,Ílhavo,Município,Total,, euros,1006.6
2016,Lagoa,Município,Total,, euros,924.3
2016,Lagoa [R.A.A.],Município,Total,, euros,858.0
2016,Lagos,Município,Total,, euros,891.2
2016,Lajes das Flores,Município,Total,, euros,972.0
2016,Lajes do Pico,Município,Total,, euros,763.4
2016,Lamego,Município,Total,, euros,839.1
2016,Leiria,Município,Total,, euros,1026.3
2016,Lisboa,Município,Total,, euros,1551.9
2016,Loulé,Município,Total,, euros,969.2
2016,Loures,Município,Total,, euros,1148.8
2016,Lourinhã,Município,Total,, euros,848.3
2016,Lousã,Município,Total,, euros,895.4
2016,Lousada,Município,Total,, euros,734.1
2016,Mação,Município,Total,, euros,803.1
2016,Macedo de Cavaleiros,Município,Total,, euros,813.0
2016,Machico,Município,Total,, euros,1047.4
2016,Madalena,Município,Total,, euros,867.5
2016,Mafra,Município,Total,, euros,905.3
2016,Maia,Município,Total,, euros,1142.7
2016,Mangualde,Município,Total,, euros,982.2
2016,Manteigas,Município,Total,, euros,737.9
2016,Marco de Canaveses,Município,Total,, euros,841.1
2016,Marinha Grande,Município,Total,, euros,1210.5
2016,Marvão,Município,Total,, euros,742.8
2016,Matosinhos,Município,Total,, euros,1191.6
2016,Mealhada,Município,Total,, euros,979.6
2016,Mêda,Município,Total,, euros,803.5
2016,Melgaço,Município,Total,, euros,792.3
2016,Mértola,Município,Total,, euros,775.4
2016,Mesão Frio,Município,Total,, euros,767.5
2016,Mira,Município,Total,, euros,858.0
2016,Miranda do Corvo,Município,Total,, euros,802.2
2016,Miranda do Douro,Município,Total,, euros,851.8
2016,Mirandela,Município,Total,, euros,873.1
2016,Mogadouro,Município,Total,, euros,810.8
2016,Moimenta da Beira,Município,Total,, euros,742.5
2016,Moita,Município,Total,, euros,909.4
2016,Monção,Município,Total,, euros,812.8
2016,Monchique,Município,Total,, euros,808.6
2016,Mondim de Basto,Município,Total,, euros,719.9
2016,Monforte,Município,Total,, euros,940.1
2016,Montalegre,Município,Total,, euros,811.3
2016,Montemor-o-Novo,Município,Total,, euros,926.6
2016,Montemor-o-Velho,Município,Total,, euros,856.9
2016,Montijo,Município,Total,, euros,974.2
2016,Mora,Município,Total,, euros,844.2
2016,Mortágua,Município,Total,, euros,918.8
2016,Moura,Município,Total,, euros,846.4
2016,Mourão,Município,Total,, euros,814.1
2016,Murça,Município,Total,, euros,836.8
2016,Murtosa,Município,Total,, euros,837.4
2016,Nazaré,Município,Total,, euros,826.2
2016,Nelas,Município,Total,, euros,938.3
2016,Nisa,Município,Total,, euros,774.0
2016,Nordeste,Município,Total,, euros,825.5
2016,Óbidos,Município,Total,, euros,909.7
2016,Odemira,Município,Total,, euros,836.9
2016,Odivelas,Município,Total,, euros,913.5
2016,Oeiras,Município,Total,, euros,1698.9
2016,Oleiros,Município,Total,, euros,848.9
2016,Olhão,Município,Total,, euros,870.8
2016,Oliveira de Azeméis,Município,Total,, euros,1019.6
2016,Oliveira de Frades,Município,Total,, euros,991.9
2016,Oliveira do Bairro,Município,Total,, euros,947.8
2016,Oliveira do Hospital,Município,Total,, euros,797.6
2016,Ourém,Município,Total,, euros,928.7
2016,Ourique,Município,Total,, euros,781.0
2016,Ovar,Município,Total,, euros,961.9
2016,Paços de Ferreira,Município,Total,, euros,779.3
2016,Palmela,Município,Total,, euros,1401.3
2016,Pampilhosa da Serra,Município,Total,, euros,799.4
2016,Paredes,Município,Total,, euros,817.3
2016,Paredes de Coura,Município,Total,, euros,783.5
2016,Pedrógão Grande,Município,Total,, euros,799.7
2016,Penacova,Município,Total,, euros,891.9
2016,Penafiel,Município,Total,, euros,866.8
2016,Penalva do Castelo,Município,Total,, euros,817.9
2016,Penamacor,Município,Total,, euros,808.3
2016,Penedono,Município,Total,, euros,726.6
2016,Penela,Município,Total,, euros,860.5
2016,Peniche,Município,Total,, euros,852.9
2016,Peso da Régua,Município,Total,, euros,934.8
2016,Pinhel,Município,Total,, euros,766.2
2016,Pombal,Município,Total,, euros,925.8
2016,Ponta Delgada,Município,Total,, euros,1121.9
2016,Ponta do Sol,Município,Total,, euros,806.2
2016,Ponte da Barca,Município,Total,, euros,806.9
2016,Ponte de Lima,Município,Total,, euros,810.4
2016,Ponte de Sor,Município,Total,, euros,895.2
2016,Portalegre,Município,Total,, euros,955.2
2016,Portel,Município,Total,, euros,856.8
2016,Portimão,Município,Total,, euros,953.9
2016,Porto,Município,Total,, euros,1318.7
2016,Porto de Mós,Município,Total,, euros,959.1
2016,Porto Moniz,Município,Total,, euros,815.2
2016,Porto Santo,Município,Total,, euros,1076.0
2016,Póvoa de Lanhoso,Município,Total,, euros,760.9
2016,Póvoa de Varzim,Município,Total,, euros,898.8
2016,Povoação,Município,Total,, euros,869.0
2016,Proença-a-Nova,Município,Total,, euros,828.3
2016,Redondo,Município,Total,, euros,849.7
2016,Reguengos de Monsaraz,Município,Total,, euros,876.5
2016,Resende,Município,Total,, euros,753.9
2016,Ribeira Brava,Município,Total,, euros,820.3
2016,Ribeira de Pena,Município,Total,, euros,892.0
2016,Ribeira Grande,Município,Total,, euros,927.4
2016,Rio Maior,Município,Total,, euros,941.0
2016,Sabrosa,Município,Total,, euros,865.2
2016,Sabugal,Município,Total,, euros,790.7
2016,Salvaterra de Magos,Município,Total,, euros,883.9
2016,Santa Comba Dão,Município,Total,, euros,860.5
2016,Santa Cruz,Município,Total,, euros,1050.7
2016,Santa Cruz da Graciosa,Município,Total,, euros,873.8
2016,Santa Cruz das Flores,Município,Total,, euros,965.7
2016,Santa Maria da Feira,Município,Total,, euros,994.9
2016,Santa Marta de Penaguião,Município,Total,, euros,783.3
2016,Santana,Município,Total,, euros,781.1
2016,Santarém,Município,Total,, euros,995.6
2016,Santiago do Cacém,Município,Total,, euros,956.7
2016,Santo Tirso,Município,Total,, euros,899.2
2016,São Brás de Alportel,Município,Total,, euros,846.8
2016,São João da Madeira,Município,Total,, euros,987.4
2016,São João da Pesqueira,Município,Total,, euros,857.2
2016,São Pedro do Sul,Município,Total,, euros,744.1
2016,São Roque do Pico,Município,Total,, euros,907.9
2016,São Vicente,Município,Total,, euros,805.3
2016,Sardoal,Município,Total,, euros,813.7
2016,Sátão,Município,Total,, euros,741.0
2016,Seia,Município,Total,, euros,833.2
2016,Seixal,Município,Total,, euros,1134.4
2016,Sernancelhe,Município,Total,, euros,706.1
2016,Serpa,Município,Total,, euros,813.6
2016,Sertã,Município,Total,, euros,822.3
2016,Sesimbra,Município,Total,, euros,909.2
2016,Setúbal,Município,Total,, euros,1173.7
2016,Sever do Vouga,Município,Total,, euros,935.3
2016,Silves,Município,Total,, euros,877.7
2016,Sines,Município,Total,, euros,1791.3
2016,Sintra,Município,Total,, euros,1166.6
2016,Sobral de Monte Agraço,Município,Total,, euros,880.5
2016,Soure,Município,Total,, euros,855.0
2016,Sousel,Município,Total,, euros,792.6
2016,Tábua,Município,Total,, euros,767.8
2016,Tabuaço,Município,Total,, euros,902.1
2016,Tarouca,Município,Total,, euros,799.4
2016,Tavira,Município,Total,, euros,843.4
2016,Terras de Bouro,Município,Total,, euros,848.2
2016,Tomar,Município,Total,, euros,908.8
2016,Tondela,Município,Total,, euros,961.5
2016,Torre de Moncorvo,Município,Total,, euros,790.0
2016,Torres Novas,Município,Total,, euros,989.5
2016,Torres Vedras,Município,Total,, euros,954.1
2016,Trancoso,Município,Total,, euros,841.8
2016,Trofa,Município,Total,, euros,998.2
2016,Vagos,Município,Total,, euros,918.4
2016,Vale de Cambra,Município,Total,, euros,1052.8
2016,Valença,Município,Total,, euros,877.5
2016,Valongo,Município,Total,, euros,963.3
2016,Valpaços,Município,Total,, euros,763.8
2016,Velas,Município,Total,, euros,927.7
2016,Vendas Novas,Município,Total,, euros,984.6
2016,Viana do Alentejo,Município,Total,, euros,831.6
2016,Viana do Castelo,Município,Total,, euros,978.4
2016,Vidigueira,Município,Total,, euros,842.2
2016,Vieira do Minho,Município,Total,, euros,810.9
2016,Vila da Praia da Vitória,Município,Total,, euros,974.1
2016,Vila de Rei,Município,Total,, euros,760.3
2016,Vila do Bispo,Município,Total,, euros,903.5
2016,Vila do Conde,Município,Total,, euros,1028.3
2016,Vila do Porto,Município,Total,, euros,1858.8
2016,Vila Flor,Município,Total,, euros,817.6
2016,Vila Franca de Xira,Município,Total,, euros,1160.3
2016,Vila Franca do Campo,Município,Total,, euros,794.5
2016,Vila Nova da Barquinha,Município,Total,, euros,768.2
2016,Vila Nova de Cerveira,Município,Total,, euros,1003.4
2016,Vila Nova de Famalicão,Município,Total,, euros,968.8
2016,Vila Nova de Foz Côa,Município,Total,, euros,855.0
2016,Vila Nova de Gaia,Município,Total,, euros,1059.6
2016,Vila Nova de Paiva,Município,Total,, euros,752.0
2016,Vila Nova de Poiares,Município,Total,, euros,882.2
2016,Vila Pouca de Aguiar,Município,Total,, euros,810.7
2016,Vila Real,Município,Total,, euros,984.2
2016,Vila Real de Santo António,Município,Total,, euros,855.7
2016,Vila Velha de Ródão,Município,Total,, euros,1081.1
2016,Vila Verde,Município,Total,, euros,797.1
2016,Vila Viçosa,Município,Total,, euros,982.5
2016,Vimioso,Município,Total,, euros,789.1
2016,Vinhais,Município,Total,, euros,773.1
2016,Viseu,Município,Total,, euros,935.7
2016,Vizela,Município,Total,, euros,771.2
2016,Vouzela,Município,Total,, euros,832.0
2017,Abrantes,Município,Total,, euros,1048.2
2017,Águeda,Município,Total,, euros,988.7
2017,Aguiar da Beira,Município,Total,, euros,764.5
2017,Alandroal,Município,Total,, euros,816.0
2017,Albergaria-a-Velha,Município,Total,, euros,1045.6
2017,Albufeira,Município,Total,, euros,933.1
2017,Alcácer do Sal,Município,Total,, euros,919.4
2017,Alcanena,Município,Total,, euros,1033.2
2017,Alcobaça,Município,Total,, euros,930.8
2017,Alcochete,Município,Total,, euros,2331.2
2017,Alcoutim,Município,Total,, euros,838.3
2017,Alenquer,Município,Total,, euros,1122.6
2017,Alfândega da Fé,Município,Total,, euros,808.8
2017,Alijó,Município,Total,, euros,880.4
2017,Aljezur,Município,Total,, euros,816.7
2017,Aljustrel,Município,Total,, euros,1121.7
2017,Almada,Município,Total,, euros,1097.4
2017,Almeida,Município,Total,, euros,798.0
2017,Almeirim,Município,Total,, euros,904.5
2017,Almodôvar,Município,Total,, euros,863.5
2017,Alpiarça,Município,Total,, euros,905.6
2017,Alter do Chão,Município,Total,, euros,830.5
2017,Alvaiázere,Município,Total,, euros,858.7
2017,Alvito,Município,Total,, euros,906.9
2017,Amadora,Município,Total,, euros,1350.4
2017,Amarante,Município,Total,, euros,847.3
2017,Amares,Município,Total,, euros,863.1
2017,Anadia,Município,Total,, euros,983.3
2017,Angra do Heroísmo,Município,Total,, euros,979.3
2017,Ansião,Município,Total,, euros,855.9
2017,Arcos de Valdevez,Município,Total,, euros,875.8
2017,Arganil,Município,Total,, euros,796.2
2017,Armamar,Município,Total,, euros,788.7
2017,Arouca,Município,Total,, euros,854.0
2017,Arraiolos,Município,Total,, euros,920.7
2017,Arronches,Município,Total,, euros,796.0
2017,Arruda dos Vinhos,Município,Total,, euros,927.0
2017,Aveiro,Município,Total,, euros,1153.8
2017,Avis,Município,Total,, euros,903.2
2017,Azambuja,Município,Total,, euros,1000.3
2017,Baião,Município,Total,, euros,777.2
2017,Barcelos,Município,Total,, euros,865.7
2017,Barrancos,Município,Total,, euros,786.6
2017,Barreiro,Município,Total,, euros,1074.2
2017,Batalha,Município,Total,, euros,983.1
2017,Beja,Município,Total,, euros,1037.6
2017,Belmonte,Município,Total,, euros,765.2
2017,Benavente,Município,Total,, euros,1054.0
2017,Bombarral,Município,Total,, euros,885.5
2017,Borba,Município,Total,, euros,903.1
2017,Boticas,Município,Total,, euros,790.5
2017,Braga,Município,Total,, euros,1038.7
2017,Bragança,Município,Total,, euros,951.2
2017,Cabeceiras de Basto,Município,Total,, euros,766.0
2017,Cadaval,Município,Total,, euros,898.8
2017,Caldas da Rainha,Município,Total,, euros,944.6
2017,Calheta [R.A.A.],Município,Total,, euros,836.9
2017,Calheta [R.A.M.],Município,Total,, euros,1139.6
2017,Câmara de Lobos,Município,Total,, euros,952.5
2017,Caminha,Município,Total,, euros,832.5
2017,Campo Maior,Município,Total,, euros,1209.2
2017,Cantanhede,Município,Total,, euros,1009.9
2017,Carrazeda de Ansiães,Município,Total,, euros,799.9
2017,Carregal do Sal,Município,Total,, euros,902.1
2017,Cartaxo,Município,Total,, euros,968.3
2017,Cascais,Município,Total,, euros,1156.1
2017,Castanheira de Pêra,Município,Total,, euros,856.7
2017,Castelo Branco,Município,Total,, euros,935.3
2017,Castelo de Paiva,Município,Total,, euros,794.1
2017,Castelo de Vide,Município,Total,, euros,841.4
2017,Castro Daire,Município,Total,, euros,818.6
2017,Castro Marim,Município,Total,, euros,829.3
2017,Castro Verde,Município,Total,, euros,1737.1
2017,Celorico da Beira,Município,Total,, euros,809.4
2017,Celorico de Basto,Município,Total,, euros,732.3
2017,Chamusca,Município,Total,, euros,928.3
2017,Chaves,Município,Total,, euros,924.2
2017,Cinfães,Município,Total,, euros,820.6
2017,Coimbra,Município,Total,, euros,1098.8
2017,Condeixa-a-Nova,Município,Total,, euros,945.4
2017,Constância,Município,Total,, euros,1207.0
2017,Coruche,Município,Total,, euros,986.1
2017,Corvo,Município,Total,, euros,991.9
2017,Covilhã,Município,Total,, euros,920.9
2017,Crato,Município,Total,, euros,779.0
2017,Cuba,Município,Total,, euros,884.1
2017,Elvas,Município,Total,, euros,845.5
2017,Entroncamento,Município,Total,, euros,1090.9
2017,Espinho,Município,Total,, euros,938.4
2017,Esposende,Município,Total,, euros,884.1
2017,Estarreja,Município,Total,, euros,1105.0
2017,Estremoz,Município,Total,, euros,930.9
2017,Évora,Município,Total,, euros,1078.1
2017,Fafe,Município,Total,, euros,798.3
2017,Faro,Município,Total,, euros,1112.9
2017,Felgueiras,Município,Total,, euros,817.8
2017,Ferreira do Alentejo,Município,Total,, euros,924.6
2017,Ferreira do Zêzere,Município,Total,, euros,870.8
2017,Figueira da Foz,Município,Total,, euros,1128.8
2017,Figueira de Castelo Rodrigo,Município,Total,, euros,792.1
2017,Figueiró dos Vinhos,Município,Total,, euros,814.0
2017,Fornos de Algodres,Município,Total,, euros,755.5
2017,Freixo de Espada à Cinta,Município,Total,, euros,814.0
2017,Fronteira,Município,Total,, euros,887.9
2017,Funchal,Município,Total,, euros,1112.8
2017,Fundão,Município,Total,, euros,875.7
2017,Gavião,Município,Total,, euros,798.8
2017,Góis,Município,Total,, euros,763.2
2017,Golegã,Município,Total,, euros,897.8
2017,Gondomar,Município,Total,, euros,937.3
2017,Gouveia,Município,Total,, euros,829.1
2017,Grândola,Município,Total,, euros,937.4
2017,Guarda,Município,Total,, euros,1000.1
2017,Guimarães,Município,Total,, euros,896.6
2017,Horta,Município,Total,, euros,1060.2
2017,Idanha-a-Nova,Município,Total,, euros,848.0
2017,Ílhavo,Município,Total,, euros,1050.0
2017,Lagoa,Município,Total,, euros,964.5
2017,Lagoa [R.A.A.],Município,Total,, euros,894.7
2017,Lagos,Município,Total,, euros,906.9
2017,Lajes das Flores,Município,Total,, euros,1004.5
2017,Lajes do Pico,Município,Total,, euros,797.2
2017,Lamego,Município,Total,, euros,863.1
2017,Leiria,Município,Total,, euros,1050.1
2017,Lisboa,Município,Total,, euros,1579.2
2017,Loulé,Município,Total,, euros,992.4
2017,Loures,Município,Total,, euros,1159.9
2017,Lourinhã,Município,Total,, euros,868.5
2017,Lousã,Município,Total,, euros,927.0
2017,Lousada,Município,Total,, euros,762.3
2017,Mação,Município,Total,, euros,821.8
2017,Macedo de Cavaleiros,Município,Total,, euros,828.6
2017,Machico,Município,Total,, euros,1089.9
2017,Madalena,Município,Total,, euros,877.9
2017,Mafra,Município,Total,, euros,930.0
2017,Maia,Município,Total,, euros,1150.3
2017,Mangualde,Município,Total,, euros,1043.1
2017,Manteigas,Município,Total,, euros,768.8
2017,Marco de Canaveses,Município,Total,, euros,824.9
2017,Marinha Grande,Município,Total,, euros,1248.9
2017,Marvão,Município,Total,, euros,747.2
2017,Matosinhos,Município,Total,, euros,1221.1
2017,Mealhada,Município,Total,, euros,1004.5
2017,Mêda,Município,Total,, euros,842.2
2017,Melgaço,Município,Total,, euros,826.9
2017,Mértola,Município,Total,, euros,803.5
2017,Mesão Frio,Município,Total,, euros,839.5
2017,Mira,Município,Total,, euros,887.5
2017,Miranda do Corvo,Município,Total,, euros,826.8
2017,Miranda do Douro,Município,Total,, euros,874.4
2017,Mirandela,Município,Total,, euros,891.2
2017,Mogadouro,Município,Total,, euros,828.4
2017,Moimenta da Beira,Município,Total,, euros,775.9
2017,Moita,Município,Total,, euros,950.2
2017,Monção,Município,Total,, euros,831.3
2017,Monchique,Município,Total,, euros,853.2
2017,Mondim de Basto,Município,Total,, euros,747.5
2017,Monforte,Município,Total,, euros,960.7
2017,Montalegre,Município,Total,, euros,819.7
2017,Montemor-o-Novo,Município,Total,, euros,924.0
2017,Montemor-o-Velho,Município,Total,, euros,938.1
2017,Montijo,Município,Total,, euros,995.4
2017,Mora,Município,Total,, euros,865.7
2017,Mortágua,Município,Total,, euros,941.3
2017,Moura,Município,Total,, euros,882.4
2017,Mourão,Município,Total,, euros,828.9
2017,Murça,Município,Total,, euros,862.7
2017,Murtosa,Município,Total,, euros,867.6
2017,Nazaré,Município,Total,, euros,842.7
2017,Nelas,Município,Total,, euros,988.9
2017,Nisa,Município,Total,, euros,798.0
2017,Nordeste,Município,Total,, euros,850.4
2017,Óbidos,Município,Total,, euros,936.6
2017,Odemira,Município,Total,, euros,875.7
2017,Odivelas,Município,Total,, euros,928.7
2017,Oeiras,Município,Total,, euros,1740.2
2017,Oleiros,Município,Total,, euros,876.1
2017,Olhão,Município,Total,, euros,897.5
2017,Oliveira de Azeméis,Município,Total,, euros,1048.3
2017,Oliveira de Frades,Município,Total,, euros,1024.1
2017,Oliveira do Bairro,Município,Total,, euros,977.7
2017,Oliveira do Hospital,Município,Total,, euros,831.6
2017,Ourém,Município,Total,, euros,946.6
2017,Ourique,Município,Total,, euros,822.3
2017,Ovar,Município,Total,, euros,1004.4
2017,Paços de Ferreira,Município,Total,, euros,806.9
2017,Palmela,Município,Total,, euros,1367.5
2017,Pampilhosa da Serra,Município,Total,, euros,819.1
2017,Paredes,Município,Total,, euros,844.4
2017,Paredes de Coura,Município,Total,, euros,859.8
2017,Pedrógão Grande,Município,Total,, euros,814.6
2017,Penacova,Município,Total,, euros,925.2
2017,Penafiel,Município,Total,, euros,897.1
2017,Penalva do Castelo,Município,Total,, euros,844.8
2017,Penamacor,Município,Total,, euros,838.0
2017,Penedono,Município,Total,, euros,736.8
2017,Penela,Município,Total,, euros,872.3
2017,Peniche,Município,Total,, euros,906.9
2017,Peso da Régua,Município,Total,, euros,930.6
2017,Pinhel,Município,Total,, euros,790.9
2017,Pombal,Município,Total,, euros,958.2
2017,Ponta Delgada,Município,Total,, euros,1157.2
2017,Ponta do Sol,Município,Total,, euros,822.6
2017,Ponte da Barca,Município,Total,, euros,821.4
2017,Ponte de Lima,Município,Total,, euros,881.7
2017,Ponte de Sor,Município,Total,, euros,926.5
2017,Portalegre,Município,Total,, euros,975.6
2017,Portel,Município,Total,, euros,855.3
2017,Portimão,Município,Total,, euros,978.6
2017,Porto,Município,Total,, euros,1336.9
2017,Porto de Mós,Município,Total,, euros,998.5
2017,Porto Moniz,Município,Total,, euros,792.2
2017,Porto Santo,Município,Total,, euros,1087.0
2017,Póvoa de Lanhoso,Município,Total,, euros,796.6
2017,Póvoa de Varzim,Município,Total,, euros,920.0
2017,Povoação,Município,Total,, euros,911.9
2017,Proença-a-Nova,Município,Total,, euros,855.5
2017,Redondo,Município,Total,, euros,883.1
2017,Reguengos de Monsaraz,Município,Total,, euros,897.5
2017,Resende,Município,Total,, euros,747.3
2017,Ribeira Brava,Município,Total,, euros,847.3
2017,Ribeira de Pena,Município,Total,, euros,1315.3
2017,Ribeira Grande,Município,Total,, euros,949.8
2017,Rio Maior,Município,Total,, euros,970.4
2017,Sabrosa,Município,Total,, euros,923.6
2017,Sabugal,Município,Total,, euros,827.1
2017,Salvaterra de Magos,Município,Total,, euros,910.1
2017,Santa Comba Dão,Município,Total,, euros,868.1
2017,Santa Cruz,Município,Total,, euros,1071.7
2017,Santa Cruz da Graciosa,Município,Total,, euros,917.9
2017,Santa Cruz das Flores,Município,Total,, euros,1043.7
2017,Santa Maria da Feira,Município,Total,, euros,1010.5
2017,Santa Marta de Penaguião,Município,Total,, euros,799.8
2017,Santana,Município,Total,, euros,821.8
2017,Santarém,Município,Total,, euros,1024.3
2017,Santiago do Cacém,Município,Total,, euros,978.8
2017,Santo Tirso,Município,Total,, euros,930.9
2017,São Brás de Alportel,Município,Total,, euros,883.9
