year,region,scope,education_level,symbol,unit,value
2019,Torre de Moncorvo,Município,Total,, euros,859.5
2019,Torres Novas,Município,Total,, euros,1099.7
2019,Torres Vedras,Município,Total,, euros,1030.8
2019,Trancoso,Município,Total,, euros,946.2
2019,Trofa,Município,Total,, euros,1113.1
2019,Vagos,Município,Total,, euros,1039.0
2019,Vale de Cambra,Município,Total,, euros,1136.3
2019,Valença,Município,Total,, euros,973.4
2019,Valongo,Município,Total,, euros,1087.7
2019,Valpaços,Município,Total,, euros,872.1
2019,Velas,Município,Total,, euros,1015.7
2019,Vendas Novas,Município,Total,, euros,1050.1
2019,Viana do Alentejo,Município,Total,, euros,909.0
2019,Viana do Castelo,Município,Total,, euros,1114.7
2019,Vidigueira,Município,Total,, euros,956.3
2019,Vieira do Minho,Município,Total,, euros,811.9
2019,Vila da Praia da Vitória,Município,Total,, euros,1067.4
2019,Vila de Rei,Município,Total,, euros,835.4
2019,Vila do Bispo,Município,Total,, euros,945.4
2019,Vila do Conde,Município,Total,, euros,1155.0
2019,Vila do Porto,Município,Total,, euros,1492.5
2019,Vila Flor,Município,Total,, euros,890.3
2019,Vila Franca de Xira,Município,Total,, euros,1245.6
2019,Vila Franca do Campo,Município,Total,, euros,895.3
2019,Vila Nova da Barquinha,Município,Total,, euros,864.6
2019,Vila Nova de Cerveira,Município,Total,, euros,1086.1
2019,Vila Nova de Famalicão,Município,Total,, euros,1080.2
2019,Vila Nova de Foz Côa,Município,Total,, euros,947.3
2019,Vila Nova de Gaia,Município,Total,, euros,1157.3
2019,Vila Nova de Paiva,Município,Total,, euros,833.7
2019,Vila Nova de Poiares,Município,Total,, euros,956.5
2019,Vila Pouca de Aguiar,Município,Total,, euros,906.6
2019,Vila Real,Município,Total,, euros,1090.7
2019,Vila Real de Santo António,Município,Total,, euros,941.0
2019,Vila Velha de Ródão,Município,Total,, euros,1251.3
2019,Vila Verde,Município,Total,, euros,893.1
2019,Vila Viçosa,Município,Total,, euros,1065.3
2019,Vimioso,Município,Total,, euros,854.5
2019,Vinhais,Município,Total,, euros,810.2
2019,Viseu,Município,Total,, euros,1036.9
2019,Vizela,Município,Total,, euros,858.8
2019,Vouzela,Município,Total,, euros,937.2
2020,Abrantes,Município,Total,, euros,1165.5
2020,Águeda,Município,Total,, euros,1089.2
2020,Aguiar da Beira,Município,Total,, euros,862.4
2020,Alandroal,Município,Total,, euros,994.8
2020,Albergaria-a-Velha,Município,Total,, euros,1139.9
2020,Albufeira,Município,Total,, euros,1062.1
2020,Alcácer do Sal,Município,Total,, euros,1023.0
2020,Alcanena,Município,Total,, euros,1118.3
2020,Alcobaça,Município,Total,, euros,1038.7
2020,Alcochete,Município,Total,, euros,2019.5
2020,Alcoutim,Município,Total,, euros,897.4
2020,Alenquer,Município,Total,, euros,1217.7
2020,Alfândega da Fé,Município,Total,, euros,889.9
2020,Alijó,Município,Total,, euros,950.6
2020,Aljezur,Município,Total,, euros,915.7
2020,Aljustrel,Município,Total,, euros,1193.8
2020,Almada,Município,Total,, euros,1184.0
2020,Almeida,Município,Total,, euros,905.0
2020,Almeirim,Município,Total,, euros,993.7
2020,Almodôvar,Município,Total,, euros,945.4
2020,Alpiarça,Município,Total,, euros,1001.3
2020,Alter do Chão,Município,Total,, euros,932.6
2020,Alvaiázere,Município,Total,, euros,950.8
2020,Alvito,Município,Total,, euros,1045.4
2020,Amadora,Município,Total,, euros,1476.8
2020,Amarante,Município,Total,, euros,950.6
2020,Amares,Município,Total,, euros,984.2
2020,Anadia,Município,Total,, euros,1035.4
2020,Angra do Heroísmo,Município,Total,, euros,1106.8
2020,Ansião,Município,Total,, euros,969.0
2020,Arcos de Valdevez,Município,Total,, euros,985.2
2020,Arganil,Município,Total,, euros,893.0
2020,Armamar,Município,Total,, euros,906.8
2020,Arouca,Município,Total,, euros,975.6
2020,Arraiolos,Município,Total,, euros,1024.8
2020,Arronches,Município,Total,, euros,906.1
2020,Arruda dos Vinhos,Município,Total,, euros,1107.8
2020,Aveiro,Município,Total,, euros,1286.1
2020,Avis,Município,Total,, euros,974.4
2020,Azambuja,Município,Total,, euros,1087.9
2020,Baião,Município,Total,, euros,942.1
2020,Barcelos,Município,Total,, euros,999.2
2020,Barrancos,Município,Total,, euros,885.4
2020,Barreiro,Município,Total,, euros,1164.5
2020,Batalha,Município,Total,, euros,1125.6
2020,Beja,Município,Total,, euros,1128.7
2020,Belmonte,Município,Total,, euros,909.2
2020,Benavente,Município,Total,, euros,1127.2
2020,Bombarral,Município,Total,, euros,967.7
2020,Borba,Município,Total,, euros,992.8
2020,Boticas,Município,Total,, euros,854.9
2020,Braga,Município,Total,, euros,1186.4
2020,Bragança,Município,Total,, euros,1046.9
2020,Cabeceiras de Basto,Município,Total,, euros,847.3
2020,Cadaval,Município,Total,, euros,1017.5
2020,Caldas da Rainha,Município,Total,, euros,1019.3
2020,Calheta [R.A.A.],Município,Total,, euros,945.8
2020,Calheta [R.A.M.],Município,Total,, euros,1217.4
2020,Câmara de Lobos,Município,Total,, euros,1015.9
2020,Caminha,Município,Total,, euros,918.1
2020,Campo Maior,Município,Total,, euros,1324.3
2020,Cantanhede,Município,Total,, euros,1109.5
2020,Carrazeda de Ansiães,Município,Total,, euros,882.6
2020,Carregal do Sal,Município,Total,, euros,994.7
2020,Cartaxo,Município,Total,, euros,1048.8
2020,Cascais,Município,Total,, euros,1264.2
2020,Castanheira de Pêra,Município,Total,, euros,938.5
2020,Castelo Branco,Município,Total,, euros,1026.8
2020,Castelo de Paiva,Município,Total,, euros,886.6
2020,Castelo de Vide,Município,Total,, euros,906.6
2020,Castro Daire,Município,Total,, euros,885.0
2020,Castro Marim,Município,Total,, euros,894.5
2020,Castro Verde,Município,Total,, euros,1941.1
2020,Celorico da Beira,Município,Total,, euros,1082.2
2020,Celorico de Basto,Município,Total,, euros,845.0
2020,Chamusca,Município,Total,, euros,1008.0
2020,Chaves,Município,Total,, euros,1002.0
2020,Cinfães,Município,Total,, euros,947.0
2020,Coimbra,Município,Total,, euros,1214.2
2020,Condeixa-a-Nova,Município,Total,, euros,1016.5
2020,Constância,Município,Total,, euros,1282.2
2020,Coruche,Município,Total,, euros,1041.0
2020,Corvo,Município,Total,, euros,1238.9
2020,Covilhã,Município,Total,, euros,1027.8
2020,Crato,Município,Total,, euros,867.9
2020,Cuba,Município,Total,, euros,1024.1
2020,Elvas,Município,Total,, euros,941.6
2020,Entroncamento,Município,Total,, euros,1194.2
2020,Espinho,Município,Total,, euros,1002.3
2020,Esposende,Município,Total,, euros,1002.5
2020,Estarreja,Município,Total,, euros,1297.0
2020,Estremoz,Município,Total,, euros,1001.6
2020,Évora,Município,Total,, euros,1166.6
2020,Fafe,Município,Total,, euros,883.5
2020,Faro,Município,Total,, euros,1215.0
2020,Felgueiras,Município,Total,, euros,908.9
2020,Ferreira do Alentejo,Município,Total,, euros,1043.9
2020,Ferreira do Zêzere,Município,Total,, euros,986.6
2020,Figueira da Foz,Município,Total,, euros,1202.7
2020,Figueira de Castelo Rodrigo,Município,Total,, euros,874.5
2020,Figueiró dos Vinhos,Município,Total,, euros,913.0
2020,Fornos de Algodres,Município,Total,, euros,838.7
2020,Freixo de Espada à Cinta,Município,Total,, euros,900.7
2020,Fronteira,Município,Total,, euros,956.7
2020,Funchal,Município,Total,, euros,1238.7
2020,Fundão,Município,Total,, euros,983.4
2020,Gavião,Município,Total,, euros,864.8
2020,Góis,Município,Total,, euros,844.6
2020,Golegã,Município,Total,, euros,1030.8
2020,Gondomar,Município,Total,, euros,1046.4
2020,Gouveia,Município,Total,, euros,923.4
2020,Grândola,Município,Total,, euros,1045.2
2020,Guarda,Município,Total,, euros,1147.2
2020,Guimarães,Município,Total,, euros,1013.7
2020,Horta,Município,Total,, euros,1153.6
2020,Idanha-a-Nova,Município,Total,, euros,942.5
2020,Ílhavo,Município,Total,, euros,1179.0
2020,Lagoa,Município,Total,, euros,1072.0
2020,Lagoa [R.A.A.],Município,Total,, euros,972.5
2020,Lagos,Município,Total,, euros,1019.3
2020,Lajes das Flores,Município,Total,, euros,984.1
2020,Lajes do Pico,Município,Total,, euros,924.8
2020,Lamego,Município,Total,, euros,958.0
2020,Leiria,Município,Total,, euros,1159.5
2020,Lisboa,Município,Total,, euros,1702.8
2020,Loulé,Município,Total,, euros,1082.9
2020,Loures,Município,Total,, euros,1256.2
2020,Lourinhã,Município,Total,, euros,999.7
2020,Lousã,Município,Total,, euros,1017.2
2020,Lousada,Município,Total,, euros,893.8
